freq	kvnp_7_p	kvnp_10_p	kvnp_11_c	kvnp_14_c	7_p_std	10_p_std	11_c_std	14_c_std	p_mean	c_mean
10318.05	47.449482	53.224895	48.52813	16.557718	0.558092398	0.531887538	0.549602628	0.235857127	0.544989968	0.392729878
10319.4	47.428116	53.241314	48.502956	16.46656	0.557884924	0.532049079	0.549362362	0.235001492	0.544967002	0.392181927
10320.75	47.40639	53.25726	48.47708	16.37752	0.557673956	0.532205966	0.549115395	0.234165737	0.544939961	0.391640566
10322.1	47.384277	53.272728	48.450592	16.290283	0.557459229	0.532358151	0.548862588	0.233346906	0.54490869	0.391104747
10323.45	47.361828	53.28777	48.42341	16.20579	0.557241239	0.532506144	0.548603157	0.232553831	0.544873692	0.390578494
10324.8	47.339027	53.302364	48.39557	16.122349	0.557019832	0.53264973	0.548337445	0.23177063	0.544834781	0.390054037
10326.15	47.315823	53.316463	48.367077	16.041422	0.556794511	0.532788445	0.548065501	0.231011026	0.544791478	0.389538264
10327.5	47.292267	53.330112	48.337887	15.963925	0.556565772	0.532922733	0.547786905	0.230283617	0.544744252	0.389035261
10328.85	47.26836	53.343334	48.308025	15.889511	0.556333624	0.53305282	0.547501896	0.229585146	0.544693222	0.388543521
10330.2	47.244076	53.356075	48.277546	15.815439	0.556097816	0.533178174	0.547210997	0.228889885	0.544637995	0.388050441
10331.55	47.21942	53.368374	48.246357	15.746749	0.555858396	0.53329918	0.546913322	0.228245141	0.544578788	0.387579232
10332.9	47.194397	53.380226	48.214546	15.680771	0.555615412	0.533415788	0.546609711	0.227625853	0.5445156	0.387117782
10334.25	47.169	53.391575	48.18206	15.615513	0.555368796	0.533527447	0.546299657	0.227013323	0.544448122	0.38665649
10335.6	47.14323	53.402534	48.148884	15.555753	0.555118558	0.533635269	0.545983017	0.226452398	0.544376914	0.386217708
10336.95	47.11709	53.41297	48.115093	15.497694	0.554864727	0.533737946	0.545660508	0.22590744	0.544301336	0.385783974
10338.3	47.090588	53.423004	48.080612	15.444271	0.554607381	0.533836667	0.545331414	0.225405997	0.544222024	0.385368705
10339.65	47.063698	53.43255	48.04548	15.392319	0.554346268	0.533930587	0.544996106	0.22491836	0.544138427	0.384957233
10341	47.036438	53.441654	48.009636	15.344278	0.554081561	0.534020158	0.544654002	0.224467434	0.54405086	0.384560718
10342.35	47.008804	53.45029	47.973194	15.301591	0.553813223	0.534105125	0.544306191	0.224066762	0.543959174	0.384186477
10343.7	46.9808	53.458504	47.936115	15.259041	0.553541292	0.53418594	0.543952301	0.223667375	0.543863616	0.383809838
10345.05	46.9524	53.466236	47.898308	15.2216835	0.553265516	0.534262012	0.543591462	0.223316727	0.543763764	0.383454095
10346.4	46.92363	53.473515	47.859875	15.185566	0.552986147	0.534333628	0.543224649	0.222977718	0.543659887	0.383101183
10347.75	46.89451	53.480354	47.820778	15.152145	0.552703379	0.534400915	0.542851498	0.222664019	0.543552147	0.382757759
10349.1	46.864964	53.486713	47.781055	15.12486	0.552416475	0.534463479	0.542472373	0.222407914	0.543439977	0.382440143
10350.45	46.835083	53.49264	47.74063	15.098162	0.552126317	0.534521792	0.542086547	0.222157319	0.543324055	0.382121933
10351.8	46.804813	53.49814	47.6996	15.076635	0.551832382	0.534575905	0.541694947	0.221955261	0.543204144	0.381825104
10353.15	46.774128	53.50314	47.657864	15.055507	0.551534418	0.534625098	0.541296609	0.221756947	0.543079758	0.381526778
10354.5	46.743095	53.507706	47.615494	15.038083	0.551233074	0.534670022	0.54089222	0.221593401	0.542951548	0.381242811
10355.85	46.711674	53.51183	47.57248	15.025114	0.550927962	0.534710596	0.540481685	0.22147167	0.542819279	0.380976677
10357.2	46.679874	53.515488	47.52882	15.011716	0.550619171	0.534746586	0.540064984	0.221345912	0.542682879	0.380705448
10358.55	46.647697	53.518696	47.484497	15.000376	0.550306718	0.534778149	0.539641955	0.221239472	0.542542433	0.380440713
10359.9	46.615128	53.52148	47.43952	14.993684	0.549990459	0.53480554	0.539212684	0.221176659	0.542397999	0.380194672
10361.25	46.58216	53.52378	47.393894	14.988651	0.549670325	0.534828169	0.538777219	0.221129418	0.542249247	0.379953318
10362.6	46.548813	53.525642	47.34765	14.982915	0.549346512	0.534846488	0.538335856	0.221075578	0.5420965	0.379705717
10363.95	46.515087	53.52702	47.300716	14.981875	0.549019018	0.534860046	0.537887907	0.221065816	0.541939532	0.379476862
10365.3	46.48099	53.527996	47.253193	14.982703	0.548687921	0.534869648	0.537434336	0.221073588	0.541778785	0.379253962
10366.65	46.44648	53.52852	47.204975	14.983537	0.548352814	0.534874804	0.536974133	0.221081416	0.541613809	0.379027774
10368	46.41163	53.528576	47.156124	14.98633	0.548014405	0.534875355	0.536507887	0.221107632	0.54144488	0.37880776
10369.35	46.376343	53.528206	47.10668	14.9924135	0.547671753	0.534871715	0.536035983	0.221164734	0.541271734	0.378600358
10370.7	46.340702	53.52738	47.056534	14.998066	0.547325664	0.534863588	0.535557378	0.22121779	0.541094626	0.378387584
10372.05	46.30466	53.526085	47.005795	15.005441	0.54697568	0.534850847	0.535073113	0.221287014	0.540913264	0.378180063
10373.4	46.26822	53.52438	46.95439	15.011547	0.546621832	0.534834072	0.534582492	0.221344326	0.540727952	0.377963409
10374.75	46.231422	53.522198	46.90241	15.022384	0.546264508	0.534812604	0.534086383	0.221446045	0.540538556	0.377766214
10376.1	46.19421	53.519592	46.849743	15.02938	0.545903163	0.534786964	0.533583717	0.221511712	0.540345064	0.377547714
10377.45	46.156612	53.516525	46.7965	15.040337	0.54553807	0.534756789	0.533075553	0.221614557	0.54014743	0.377345055
10378.8	46.118633	53.513027	46.742607	15.05045	0.545169278	0.534722373	0.532561186	0.221709481	0.539945826	0.377135333
10380.15	46.080273	53.509068	46.68813	15.060817	0.544796785	0.534683422	0.532041245	0.221806788	0.539740104	0.376924017
10381.5	46.04153	53.504673	46.63302	15.073817	0.544420574	0.534640181	0.531515262	0.22192881	0.539530378	0.376722036
10382.85	46.002357	53.49983	46.577282	15.083904	0.544040187	0.534592532	0.530983286	0.22202349	0.53931636	0.376503388
10384.2	45.962833	53.494568	46.520973	15.095207	0.543656392	0.534540761	0.53044586	0.222129583	0.539098577	0.376287721
10385.55	45.922894	53.488842	46.464016	15.106203	0.543268567	0.534484425	0.529902249	0.222232794	0.538876496	0.376067522
10386.9	45.882572	53.482662	46.406494	15.118995	0.542877023	0.534423622	0.529353246	0.222352864	0.538650323	0.375853055
10388.25	45.841885	53.476063	46.348366	15.12879	0.542481935	0.534358697	0.528798459	0.222444802	0.538420316	0.375621631
10389.6	45.800804	53.46905	46.289627	15.140728	0.54208302	0.534289698	0.528237841	0.222556856	0.538186359	0.375397348
10390.95	45.759327	53.461567	46.230354	15.151841	0.541680261	0.534216075	0.527672126	0.222661166	0.537948168	0.375166646
10392.3	45.71742	53.45363	46.17047	15.161058	0.541273326	0.534137986	0.527100579	0.222747679	0.537705656	0.374924129
10393.65	45.67516	53.445244	46.109978	15.170569	0.540862963	0.534055479	0.526523229	0.222836952	0.537459221	0.374680091
10395	45.63252	53.436478	46.04899	15.181459	0.54044891	0.533969233	0.525941146	0.222939169	0.537209072	0.374440157
10396.35	45.589466	53.427223	45.987396	15.188268	0.540030837	0.533878176	0.525353278	0.22300308	0.536954507	0.374178179
10397.7	45.54606	53.41758	45.92524	15.197715	0.539609346	0.533783302	0.524760047	0.223091752	0.536696324	0.3739259
10399.05	45.50224	53.40747	45.862537	15.204876	0.539183835	0.533683833	0.524161595	0.223158967	0.536433834	0.373660281
10400.4	45.458023	53.396904	45.799324	15.211933	0.538754469	0.533579877	0.523558276	0.223225206	0.536167173	0.373391741
10401.75	45.413418	53.385937	45.735542	15.21691	0.538321335	0.533471977	0.522949526	0.223271922	0.535896656	0.373110724
10403.1	45.368435	53.374523	45.671276	15.223109	0.53788453	0.533359678	0.522336156	0.223330107	0.535622104	0.372833132
10404.45	45.32304	53.362675	45.60645	15.226943	0.537443725	0.53324311	0.521717442	0.223366094	0.535343417	0.372541768
10405.8	45.277267	53.35036	45.541096	15.230572	0.53699925	0.533121946	0.521093689	0.223400157	0.535060598	0.372246923
10407.15	45.231133	53.337692	45.475285	15.2320175	0.536551268	0.53299731	0.520465573	0.223413725	0.534774289	0.371939649
10408.5	45.18457	53.324512	45.40901	15.236166	0.536099122	0.532867636	0.519833029	0.223452664	0.534483379	0.371642847
10409.85	45.13764	53.310944	45.34225	15.237146	0.535643411	0.532734145	0.519195857	0.223461863	0.534188778	0.37132886
10411.2	45.09033	53.296932	45.275005	15.236929	0.53518401	0.532596286	0.518554055	0.223459826	0.533890148	0.37100694
10412.55	45.042625	53.28252	45.207214	15.233141	0.534720774	0.532454491	0.517907042	0.22342427	0.533587633	0.370665656
10413.9	44.99454	53.26764	45.13908	15.232065	0.534253848	0.532308092	0.517256755	0.223414171	0.53328097	0.370335463
10415.25	44.946053	53.25235	45.07041	15.228675	0.533783018	0.532157658	0.516601353	0.223382351	0.532970338	0.369991852
10416.6	44.897182	53.236637	45.00141	15.225777	0.53330846	0.532003063	0.515942801	0.22335515	0.532655762	0.369648976
10417.95	44.847954	53.22047	44.932014	15.221304	0.532830435	0.531844002	0.51528047	0.223313165	0.532337218	0.369296817
10419.3	44.79832	53.2039	44.862095	15.2140875	0.532348467	0.531680975	0.514613147	0.223245429	0.532014721	0.368929288
10420.65	44.7483	53.1869	44.791847	15.207251	0.531862751	0.531513717	0.513942684	0.22318126	0.531688234	0.368561972
10422	44.69787	53.169487	44.72129	15.199047	0.531373054	0.531342397	0.513269272	0.223104254	0.531357725	0.368186763
10423.35	44.647083	53.151608	44.650276	15.190134	0.53087989	0.531166491	0.512591498	0.223020595	0.531023191	0.367806046
10424.7	44.59592	53.133343	44.57897	15.180051	0.530383075	0.530986788	0.511910937	0.222925953	0.530684932	0.367418445
10426.05	44.544357	53.11463	44.50733	15.167751	0.529882376	0.530802677	0.511227188	0.222810501	0.530342526	0.367018845
10427.4	44.492447	53.095524	44.435402	15.15708	0.529378308	0.530614699	0.510540691	0.22271034	0.529996503	0.366625515
10428.75	44.440125	53.075966	44.363182	15.145556	0.528870238	0.530422274	0.509851406	0.222602173	0.529646256	0.36622679
10430.1	44.387432	53.055984	44.290657	15.130696	0.528358567	0.530225678	0.509159211	0.222462693	0.529292122	0.365810952
10431.45	44.334393	53.03565	44.217884	15.114947	0.527843535	0.530025619	0.508464649	0.222314868	0.528934577	0.365389758
10432.8	44.28091	53.014835	44.1449	15.099342	0.527324192	0.529820827	0.507768073	0.222168395	0.528572509	0.364968234
10434.15	44.22709	52.993618	44.071693	15.082161	0.526801576	0.52961208	0.507069368	0.222007129	0.528206828	0.364538249
10435.5	44.17291	52.972008	43.99828	15.0635805	0.526275465	0.529399466	0.506368698	0.221832727	0.527837466	0.364100713
10436.85	44.118313	52.94993	43.924686	15.045965	0.525745305	0.529182248	0.5056663	0.221667383	0.527463776	0.363666841
10438.2	44.063377	52.927475	43.85092	15.027271	0.525211852	0.52896132	0.50496226	0.221491916	0.527086586	0.363227088
10439.55	44.00805	52.904613	43.777042	15.006629	0.524674603	0.528736389	0.504257151	0.221298164	0.526705496	0.362777658
10440.9	43.95234	52.8813	43.70303	14.983713	0.524133635	0.52850702	0.503550764	0.221083068	0.526320327	0.362316916
10442.25	43.896282	52.857586	43.62892	14.962446	0.523589287	0.528273706	0.502843441	0.22088345	0.525931497	0.361863446
10443.6	43.839848	52.83349	43.554764	14.938966	0.523041289	0.528036633	0.502135679	0.22066306	0.525538961	0.36139937
10444.95	43.78304	52.80897	43.480553	14.914912	0.522489659	0.527795389	0.501427392	0.220437283	0.525142524	0.360932337
10446.3	43.72586	52.78402	43.40635	14.891976	0.521934416	0.527549914	0.500719182	0.220221999	0.524742165	0.36047059
10447.65	43.6683	52.758675	43.332127	14.865983	0.521375484	0.527300553	0.50001078	0.219978021	0.524338018	0.359994401
10449	43.61041	52.73296	43.25796	14.838649	0.520813347	0.527047551	0.499302913	0.219721456	0.523930449	0.359512185
10450.35	43.552135	52.70679	43.183857	14.81148	0.520247471	0.526790073	0.498595657	0.21946644	0.523518772	0.359031049
10451.7	43.493526	52.680244	43.10983	14.784549	0.519678352	0.526528896	0.497889126	0.219213658	0.523103624	0.358551392
10453.05	43.43452	52.653282	43.03596	14.75621	0.519105379	0.526263626	0.497184094	0.21894766	0.522684502	0.358065877
10454.4	43.375168	52.62593	42.962154	14.728193	0.518529045	0.525994519	0.496479673	0.218684685	0.522261782	0.357582179
10455.75	43.315468	52.59815	42.88853	14.697932	0.517949332	0.5257212	0.495776988	0.218400647	0.521835266	0.357088817
10457.1	43.255394	52.56998	42.81519	14.668716	0.517365988	0.525444045	0.495077015	0.218126417	0.521405016	0.356601716
10458.45	43.194954	52.54141	42.74196	14.636495	0.516779089	0.525162954	0.494378091	0.217823981	0.520971022	0.356101036
10459.8	43.1342	52.512474	42.669056	14.6067	0.516189141	0.524878262	0.493682278	0.217544317	0.520533702	0.355613298
10461.15	43.07306	52.483105	42.596436	14.574758	0.515595446	0.524589311	0.492989176	0.2172445	0.520092378	0.355116838
10462.5	43.01159	52.453354	42.524166	14.542567	0.514998545	0.5242966	0.492299415	0.216942347	0.519647573	0.354620881
10463.85	42.949753	52.42323	42.452152	14.508998	0.514398081	0.52400022	0.491612096	0.216627258	0.519199151	0.354119677
10465.2	42.887577	52.392677	42.38058	14.477233	0.513794325	0.523699619	0.490928997	0.216329103	0.518746972	0.35362905
10466.55	42.825054	52.36175	42.309475	14.442316	0.5131872	0.523395339	0.490250354	0.216001362	0.518291269	0.353125858
10467.9	42.762188	52.33046	42.23867	14.408247	0.512576744	0.523087487	0.489574575	0.215681581	0.517832115	0.352628078
10469.25	42.699	52.298775	42.168457	14.3760195	0.511963161	0.522775749	0.488904446	0.215379084	0.517369455	0.352141765
10470.6	42.63547	52.266678	42.098732	14.340812	0.511346257	0.522459957	0.488238975	0.215048617	0.516903107	0.351643796
10471.95	42.57159	52.234215	42.029484	14.305881	0.510725955	0.522140564	0.487578056	0.214720744	0.516433259	0.3511494
10473.3	42.507366	52.201366	41.960808	14.269144	0.510102312	0.521817373	0.486922596	0.214375921	0.515959843	0.350649258
10474.65	42.44281	52.168137	41.89274	14.235922	0.509475445	0.521490444	0.486272939	0.214064089	0.515482945	0.350168514
10476	42.37793	52.13452	41.82524	14.199431	0.508845432	0.521159698	0.485628704	0.213721574	0.515002565	0.349675139
10477.35	42.31269	52.100563	41.75842	14.163561	0.508211924	0.520825606	0.484990959	0.213384888	0.514518765	0.349187923
10478.7	42.247185	52.06621	41.692303	14.125719	0.507575842	0.520487618	0.484359923	0.213029693	0.51403173	0.348694808
10480.05	42.181313	52.031483	41.62691	14.090705	0.506936196	0.520145951	0.483735797	0.212701041	0.513541073	0.348218419
10481.4	42.115135	51.996384	41.56222	14.054696	0.506293579	0.519800623	0.483118381	0.212363051	0.513047101	0.347740716
10482.75	42.04863	51.96095	41.498306	14.017935	0.505647787	0.519452	0.482508371	0.212018001	0.512549893	0.347263186
10484.1	41.981796	51.925095	41.435177	13.981703	0.5049988	0.519099234	0.481905853	0.211677918	0.512049017	0.346791885
10485.45	41.91469	51.888893	41.37288	13.946559	0.504347171	0.518743055	0.481311276	0.211348046	0.511545113	0.346329661
10486.8	41.847187	51.852337	41.311306	13.908381	0.503691688	0.518383392	0.4807236	0.210989696	0.51103754	0.345856648
10488.15	41.779434	51.81543	41.250675	13.8708315	0.503033777	0.518020276	0.480144923	0.210637246	0.510527027	0.345391085
10489.5	41.711327	51.77817	41.190914	13.83487	0.502372429	0.517653688	0.479574551	0.210299701	0.510013058	0.344937126
10490.85	41.642956	51.74055	41.132065	13.798281	0.501708517	0.517283557	0.479012882	0.209956266	0.509496037	0.344484574
10492.2	41.574257	51.702564	41.074165	13.760861	0.50104142	0.516909825	0.478460271	0.209605032	0.508975622	0.344032652
10493.55	41.50529	51.664276	41.0172	13.7252245	0.50037172	0.516533122	0.477916584	0.209270537	0.508452421	0.343593561
10494.9	41.435993	51.62559	40.961136	13.688818	0.499698816	0.516152503	0.477381497	0.208928816	0.50792566	0.343155156
10496.25	41.36639	51.58656	40.906067	13.651323	0.499022941	0.5157685	0.476855905	0.208576877	0.507395721	0.342716391
10497.6	41.296494	51.54721	40.851955	13.615883	0.498344221	0.515381348	0.476339448	0.208244227	0.506862785	0.342291837
10498.95	41.226334	51.507523	40.798878	13.579487	0.497662937	0.514990881	0.475832869	0.207902604	0.506326909	0.341867736
10500.3	41.155853	51.4675	40.74677	13.544005	0.496978536	0.514597108	0.475335538	0.20756956	0.505787822	0.341452549
10501.65	41.085102	51.427147	40.695732	13.5061655	0.496291513	0.514200088	0.47484842	0.207214387	0.505245801	0.341031404
10503	41.014046	51.386444	40.645664	13.471577	0.495601528	0.513799625	0.474370559	0.20688973	0.504700577	0.340630145
10504.35	40.942722	51.345448	40.596664	13.435084	0.494908941	0.513396279	0.473902892	0.206547196	0.50415261	0.340225044
10505.7	40.8711	51.30411	40.54861	13.399772	0.494213461	0.512989568	0.473444254	0.206215748	0.503601514	0.339830001
10507.05	40.799232	51.262478	40.50174	13.364807	0.493515591	0.512579964	0.472996915	0.205887556	0.503047778	0.339442236
10508.4	40.72705	51.220516	40.455826	13.329427	0.492814673	0.512167114	0.472558702	0.20555547	0.502490893	0.339057086
10509.75	40.654644	51.178253	40.411003	13.295237	0.492111579	0.511751302	0.472130901	0.205234552	0.501931441	0.338682727
10511.1	40.58192	51.13567	40.367188	13.259927	0.491405398	0.511332342	0.47171272	0.204903123	0.50136887	0.338307921
10512.45	40.508965	51.092762	40.32433	13.224417	0.490696973	0.510910184	0.471303674	0.204569816	0.500803579	0.337936745
10513.8	40.43573	51.0496	40.28255	13.190544	0.48998583	0.510485528	0.470904916	0.204251874	0.500235679	0.337578395
10515.15	40.36222	51.006115	40.24181	13.156194	0.489272016	0.510057693	0.470516084	0.203929455	0.499664854	0.33722277
10516.5	40.288475	50.962337	40.20208	13.121832	0.48855592	0.509626976	0.470136891	0.203606924	0.499091448	0.336871908
10517.85	40.21443	50.918262	40.163265	13.087823	0.487836911	0.509193336	0.469766432	0.203287706	0.498515124	0.336527069
10519.2	40.140156	50.87392	40.125526	13.054566	0.487115678	0.50875707	0.469406242	0.202975546	0.497936374	0.336190894
10520.55	40.065624	50.82931	40.088764	13.020249	0.48639194	0.508318167	0.469055377	0.202653437	0.497355054	0.335854407
10521.9	39.99086	50.784405	40.052887	12.98727	0.485665949	0.507876362	0.468712959	0.202343887	0.496771156	0.335528423
10523.25	39.91583	50.739235	40.01798	12.954372	0.484937376	0.507431949	0.468379799	0.202035097	0.496184662	0.335207448
